interest,rtt(ms)
/skenario3--3/traffic29?MustBeFresh&Nonce=3c86e0e8,12.505012
/skenario3--3/traffic8?MustBeFresh&Nonce=7c425f0d,8.949554
/skenario3--3/traffic8?MustBeFresh&Nonce=d9c5920d,2.172830
/skenario3--3/traffic84?MustBeFresh&Nonce=02acd650,4.723924
/skenario3--3/traffic11?MustBeFresh&Nonce=5d681b52,4.652678
/skenario3--3/traffic59?MustBeFresh&Nonce=cde6ef0d,5.916732
/skenario3--3/traffic83?MustBeFresh&Nonce=91faad71,4.950013
/skenario3--3/traffic41?MustBeFresh&Nonce=757f130d,13.919674
/skenario3--3/traffic57?MustBeFresh&Nonce=34a9413d,4.964651
/skenario3--3/traffic22?MustBeFresh&Nonce=02cd2e30,14.866954
/skenario3--3/traffic4?MustBeFresh&Nonce=1cd38d2a,5.415976
/skenario3--3/traffic6?MustBeFresh&Nonce=ac2a2428,3.092958
/skenario3--3/traffic6?MustBeFresh&Nonce=041ef2d4,2.559984
/skenario3--3/traffic20?MustBeFresh&Nonce=d0ff749f,3.070592
/skenario3--3/traffic95?MustBeFresh&Nonce=d168840b,6.757938
/skenario3--3/traffic58?MustBeFresh&Nonce=45bf12e2,3.034531
/skenario3--3/traffic24?MustBeFresh&Nonce=a3e84706,4.849917
/skenario3--3/traffic24?MustBeFresh&Nonce=bbdd716c,3.637374
/skenario3--3/traffic24?MustBeFresh&Nonce=0709e6ae,2.320956
/skenario3--3/traffic37?MustBeFresh&Nonce=a1aa38e0,8.959635
/skenario3--3/traffic2?MustBeFresh&Nonce=e5095393,8.286107
/skenario3--3/traffic71?MustBeFresh&Nonce=fbeff33f,8.712319
/skenario3--3/traffic91?MustBeFresh&Nonce=9682e3c6,12.879698
/skenario3--3/traffic53?MustBeFresh&Nonce=cd0297fe,12.171233
/skenario3--3/traffic42?MustBeFresh&Nonce=648c3abb,9.799439
/skenario3--3/traffic12?MustBeFresh&Nonce=3a1d841e,8.275841
/skenario3--3/traffic12?MustBeFresh&Nonce=3de92c3d,6.004522
/skenario3--3/traffic12?MustBeFresh&Nonce=86f1fe94,3.419442
/skenario3--3/traffic1?MustBeFresh&Nonce=0db3d0e9,7.785262
/skenario3--3/traffic22?MustBeFresh&Nonce=bdacdaa0,7.790475
/skenario3--3/traffic48?MustBeFresh&Nonce=f4c7705b,10.610394
/skenario3--3/traffic9?MustBeFresh&Nonce=01cf5f96,4.220778
/skenario3--3/traffic52?MustBeFresh&Nonce=3fedc9c4,6.462606
/skenario3--3/traffic38?MustBeFresh&Nonce=e96d1ee7,8.201023
/skenario3--3/traffic16?MustBeFresh&Nonce=dd9553f4,16.970337
/skenario3--3/traffic7?MustBeFresh&Nonce=5ad2aed2,8.022677
/skenario3--3/traffic85?MustBeFresh&Nonce=1e30cd4f,6.885263
/skenario3--3/traffic21?MustBeFresh&Nonce=245694fe,7.669988
/skenario3--3/traffic63?MustBeFresh&Nonce=4ca82c24,10.687851
/skenario3--3/traffic95?MustBeFresh&Nonce=f4435d5c,4.106649
/skenario3--3/traffic1?MustBeFresh&Nonce=85d5ff0c,4.795134
/skenario3--3/traffic1?MustBeFresh&Nonce=231a00e1,4.656361
/skenario3--3/traffic51?MustBeFresh&Nonce=b98bb180,3.846938
/skenario3--3/traffic80?MustBeFresh&Nonce=5d23a8db,5.474876
/skenario3--3/traffic21?MustBeFresh&Nonce=ffc033a6,4.197004
/skenario3--3/traffic12?MustBeFresh&Nonce=b0e44116,3.531344
/skenario3--3/traffic53?MustBeFresh&Nonce=de31d3eb,3.721162
/skenario3--3/traffic37?MustBeFresh&Nonce=99756e3b,4.414295
/skenario3--3/traffic24?MustBeFresh&Nonce=2989ca90,3.551184
/skenario3--3/traffic28?MustBeFresh&Nonce=f944e879,6.104092
/skenario3--3/traffic9?MustBeFresh&Nonce=03e0e67a,4.063818
/skenario3--3/traffic39?MustBeFresh&Nonce=3063547b,4.027434
/skenario3--3/traffic45?MustBeFresh&Nonce=19adc248,3.471485
/skenario3--3/traffic42?MustBeFresh&Nonce=fe0b0370,2.722514
