interest,rtt(ms)
/skenario2-3-benerin/traffic12?MustBeFresh&Nonce=328c2147,24.053375
/skenario2-3-benerin/traffic15?MustBeFresh&Nonce=c312f816,24.075008
/skenario2-3-benerin/traffic73?MustBeFresh&Nonce=a1a0c111,24.264550
/skenario2-3-benerin/traffic37?MustBeFresh&Nonce=ff5ac83b,24.544312
/skenario2-3-benerin/traffic37?MustBeFresh&Nonce=cc9f76ce,22.154929
/skenario2-3-benerin/traffic35?MustBeFresh&Nonce=6745fe5d,28.327674
/skenario2-3-benerin/traffic50?MustBeFresh&Nonce=9746efc3,30.718153
/skenario2-3-benerin/traffic86?MustBeFresh&Nonce=8584adce,29.767671
/skenario2-3-benerin/traffic11?MustBeFresh&Nonce=9664a225,28.828459
/skenario2-3-benerin/traffic27?MustBeFresh&Nonce=4380d2da,42.974214
/skenario2-3-benerin/traffic8?MustBeFresh&Nonce=787bb16c,39.596667
/skenario2-3-benerin/traffic8?MustBeFresh&Nonce=a13815f2,16.736527
/skenario2-3-benerin/traffic8?MustBeFresh&Nonce=833e5ed5,12.605515
/skenario2-3-benerin/traffic8?MustBeFresh&Nonce=e75ea39f,12.021289
/skenario2-3-benerin/traffic90?MustBeFresh&Nonce=1ec20ab5,45.044015
/skenario2-3-benerin/traffic90?MustBeFresh&Nonce=3910e3b1,15.614323
/skenario2-3-benerin/traffic10?MustBeFresh&Nonce=c32cceb3,42.041294
/skenario2-3-benerin/traffic89?MustBeFresh&Nonce=e0091f5c,38.298891
/skenario2-3-benerin/traffic13?MustBeFresh&Nonce=de3d0052,43.484499
/skenario2-3-benerin/traffic13?MustBeFresh&Nonce=47b65eb9,29.965798
/skenario2-3-benerin/traffic13?MustBeFresh&Nonce=156bb56a,22.177357
/skenario2-3-benerin/traffic14?MustBeFresh&Nonce=47fc9dd1,49.924070
/skenario2-3-benerin/traffic14?MustBeFresh&Nonce=50cb59ff,0.600793
/skenario2-3-benerin/traffic48?MustBeFresh&Nonce=65b5a92e,61.662376
/skenario2-3-benerin/traffic48?MustBeFresh&Nonce=4f7e62b9,42.346399
/skenario2-3-benerin/traffic2?MustBeFresh&Nonce=152b22b2,53.362923
/skenario2-3-benerin/traffic2?MustBeFresh&Nonce=21c252d8,47.044568
/skenario2-3-benerin/traffic2?MustBeFresh&Nonce=e08e727b,41.206633
/skenario2-3-benerin/traffic2?MustBeFresh&Nonce=1ab3036a,11.664109
/skenario2-3-benerin/traffic2?MustBeFresh&Nonce=508b5988,7.086773
/skenario2-3-benerin/traffic34?MustBeFresh&Nonce=b7987e57,54.112049
/skenario2-3-benerin/traffic34?MustBeFresh&Nonce=3f743257,23.865333
/skenario2-3-benerin/traffic12?MustBeFresh&Nonce=97726a48,58.777289
/skenario2-3-benerin/traffic12?MustBeFresh&Nonce=cd81d150,29.506682
/skenario2-3-benerin/traffic12?MustBeFresh&Nonce=3a064a3b,25.480427
/skenario2-3-benerin/traffic12?MustBeFresh&Nonce=d488b4a8,5.475592
/skenario2-3-benerin/traffic55?MustBeFresh&Nonce=885027d8,60.167297
/skenario2-3-benerin/traffic18?MustBeFresh&Nonce=93bf89fd,61.213586
/skenario2-3-benerin/traffic97?MustBeFresh&Nonce=7b0c75b5,68.519918
/skenario2-3-benerin/traffic97?MustBeFresh&Nonce=489fed4a,7.944769
/skenario2-3-benerin/traffic8?MustBeFresh&Nonce=285c46c4,42.908444
/skenario2-3-benerin/traffic84?MustBeFresh&Nonce=a190f0a3,71.868989
/skenario2-3-benerin/traffic13?MustBeFresh&Nonce=50b5a3b7,16.745215
/skenario2-3-benerin/traffic71?MustBeFresh&Nonce=91f3d80f,75.840365
/skenario2-3-benerin/traffic95?MustBeFresh&Nonce=6fa4c015,80.272717
/skenario2-3-benerin/traffic88?MustBeFresh&Nonce=914d53b4,80.285886
/skenario2-3-benerin/traffic81?MustBeFresh&Nonce=d10fc4d2,76.826909
/skenario2-3-benerin/traffic81?MustBeFresh&Nonce=deaeac8d,59.850491
/skenario2-3-benerin/traffic22?MustBeFresh&Nonce=ea1d8037,77.298179
/skenario2-3-benerin/traffic22?MustBeFresh&Nonce=217e9b8b,26.214081
/skenario2-3-benerin/traffic26?MustBeFresh&Nonce=682c0ebc,78.446698
/skenario2-3-benerin/traffic6?MustBeFresh&Nonce=266e6def,77.374117
/skenario2-3-benerin/traffic6?MustBeFresh&Nonce=aba64d47,24.164443
/skenario2-3-benerin/traffic6?MustBeFresh&Nonce=b48f3a2e,18.621595
/skenario2-3-benerin/traffic7?MustBeFresh&Nonce=3a8b0be4,83.352658
/skenario2-3-benerin/traffic7?MustBeFresh&Nonce=038270f8,48.947678
/skenario2-3-benerin/traffic35?MustBeFresh&Nonce=ab2ca868,83.308445
/skenario2-3-benerin/traffic35?MustBeFresh&Nonce=2fd7007d,64.215162
/skenario2-3-benerin/traffic39?MustBeFresh&Nonce=df5380dc,83.127960
/skenario2-3-benerin/traffic2?MustBeFresh&Nonce=74370f95,21.426771
/skenario2-3-benerin/traffic2?MustBeFresh&Nonce=90e3ac70,20.042439
/skenario2-3-benerin/traffic31?MustBeFresh&Nonce=55fa6f11,82.490716
/skenario2-3-benerin/traffic41?MustBeFresh&Nonce=42e9f978,73.528108
/skenario2-3-benerin/traffic41?MustBeFresh&Nonce=c043383f,28.675237
/skenario2-3-benerin/traffic19?MustBeFresh&Nonce=b5689c18,73.220846
/skenario2-3-benerin/traffic45?MustBeFresh&Nonce=ba20a100,72.965333
/skenario2-3-benerin/traffic28?MustBeFresh&Nonce=f4abebcb,67.191060
/skenario2-3-benerin/traffic87?MustBeFresh&Nonce=36f57567,73.459691
/skenario2-3-benerin/traffic1?MustBeFresh&Nonce=99bde40e,66.993716
/skenario2-3-benerin/traffic1?MustBeFresh&Nonce=2f281a63,64.617712
/skenario2-3-benerin/traffic1?MustBeFresh&Nonce=b08153c4,55.232611
/skenario2-3-benerin/traffic1?MustBeFresh&Nonce=6245249e,30.941425
/skenario2-3-benerin/traffic1?MustBeFresh&Nonce=7832c1a6,24.063807
/skenario2-3-benerin/traffic74?MustBeFresh&Nonce=ef1e4ec7,72.913825
/skenario2-3-benerin/traffic74?MustBeFresh&Nonce=4baa7ff8,53.128301
/skenario2-3-benerin/traffic12?MustBeFresh&Nonce=789c6af5,21.269244
/skenario2-3-benerin/traffic59?MustBeFresh&Nonce=7453f3c6,71.952732
/skenario2-3-benerin/traffic23?MustBeFresh&Nonce=6350da3f,63.316548
/skenario2-3-benerin/traffic16?MustBeFresh&Nonce=a6feb321,62.791101
/skenario2-3-benerin/traffic11?MustBeFresh&Nonce=e6da8a52,61.171988
/skenario2-3-benerin/traffic11?MustBeFresh&Nonce=e66629f2,60.095243
/skenario2-3-benerin/traffic11?MustBeFresh&Nonce=ceb52e73,35.635636
/skenario2-3-benerin/traffic11?MustBeFresh&Nonce=cfbb051f,35.290413
/skenario2-3-benerin/traffic43?MustBeFresh&Nonce=bfced228,65.564244
/skenario2-3-benerin/traffic43?MustBeFresh&Nonce=6d884f0c,42.407807
/skenario2-3-benerin/traffic47?MustBeFresh&Nonce=65c18e19,64.415421
/skenario2-3-benerin/traffic78?MustBeFresh&Nonce=fc3c6dd6,63.744862
/skenario2-3-benerin/traffic58?MustBeFresh&Nonce=bca7183e,62.905708
/skenario2-3-benerin/traffic63?MustBeFresh&Nonce=e3705718,62.034484
/skenario2-3-benerin/traffic93?MustBeFresh&Nonce=4d39af6c,60.489630
/skenario2-3-benerin/traffic9?MustBeFresh&Nonce=d694aba7,57.598733
/skenario2-3-benerin/traffic9?MustBeFresh&Nonce=1e0fe642,3.761251
/skenario2-3-benerin/traffic66?MustBeFresh&Nonce=43b26da3,54.713061
/skenario2-3-benerin/traffic46?MustBeFresh&Nonce=bcda601b,46.924577
/skenario2-3-benerin/traffic46?MustBeFresh&Nonce=cc437527,27.839078
/skenario2-3-benerin/traffic80?MustBeFresh&Nonce=88365ca8,45.781377
/skenario2-3-benerin/traffic15?MustBeFresh&Nonce=6fe7d0b7,36.730045
/skenario2-3-benerin/traffic57?MustBeFresh&Nonce=966a3ace,36.468763
/skenario2-3-benerin/traffic30?MustBeFresh&Nonce=f8350fc2,39.329195
/skenario2-3-benerin/traffic69?MustBeFresh&Nonce=bda6e306,37.392391
/skenario2-3-benerin/traffic4?MustBeFresh&Nonce=fd0e6d2b,36.419661
/skenario2-3-benerin/traffic53?MustBeFresh&Nonce=81920a9a,38.717599
/skenario2-3-benerin/traffic53?MustBeFresh&Nonce=12675e7e,3.424115
/skenario2-3-benerin/traffic44?MustBeFresh&Nonce=0b7da4cf,32.907165
/skenario2-3-benerin/traffic3?MustBeFresh&Nonce=9bd1aae4,36.781641
